Año,Mes cod,Mes,Vía,Frontera,País,Región,Región dos,Regiones OMT,MCEO,Agrupación Residencia,Tipo de Viajero,Viajero,Fecha
2016,6,Jun,Terrestre,16 La Mesilla,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Viajero,51.06382978723411,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Estonia,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,1.0,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Federación de Rusia,EUROPA,Europa,EUROPA CENTRAL/ORIENTAL,05 BRICS,Europa,Turista,1.0,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Finlandia,OTROS EUROPEOS,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,8.0,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Francia,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Turista,56.0,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Excursionista,120.7547169811321,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Turista,166.0377358490566,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Viajero,313.2075471698112,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Honduras,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Honduras,Viajero,12.0,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Hungría,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,1.0,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Irlanda,OTROS EUROPEOS,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,8.0,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Israel,ORIENTE MEDIO,Oriente Medio,EUROPA MEDITERRÁNEA ORIENTAL,06 RESTO DEL MUNDO,Resto del Mundo,Turista,100.0,2016-06-01
2016,6,Jun,Terrestre,16 La Mesilla,Italia,EUROPA,Europa,EUROPA MERIDIONAL,04 EUROPA,Europa,Viajero,23.0,2016-06-01
